benchmark,type,key,value
gemver,futil-sh,cell_lut4,250
gemver,futil-sh,cell_lut5,220
gemver,futil-sh,cell_lut6,557
gemver,futil-sh,cell_fdre,650
2mm,futil-sh,lut,976
2mm,futil-sh,dsp,3
2mm,futil-sh,registers,51
2mm,futil-sh,muxes,68
2mm,futil-sh,clb_registers,364
2mm,futil-sh,carry8,6
2mm,futil-sh,f7_muxes,0
2mm,futil-sh,f8_muxes,0
2mm,futil-sh,f9_muxes,0
2mm,futil-sh,clb,1346
2mm,futil-sh,meet_timing,1
2mm,futil-sh,worst_slack,3.157
2mm,futil-sh,period,7.0
2mm,futil-sh,frequency,142.857
2mm,futil-sh,uram,-1
2mm,futil-sh,cell_lut1,-1
2mm,futil-sh,cell_lut2,305
2mm,futil-sh,cell_lut3,74
2mm,futil-sh,cell_lut4,130
2mm,futil-sh,cell_lut5,107
2mm,futil-sh,cell_lut6,418
2mm,futil-sh,cell_fdre,364
syr2k,futil-sh,lut,782
syr2k,futil-sh,dsp,3
syr2k,futil-sh,registers,45
syr2k,futil-sh,muxes,52
syr2k,futil-sh,clb_registers,319
syr2k,futil-sh,carry8,6
syr2k,futil-sh,f7_muxes,0
syr2k,futil-sh,f8_muxes,0
syr2k,futil-sh,f9_muxes,0
syr2k,futil-sh,clb,1107
syr2k,futil-sh,meet_timing,1
syr2k,futil-sh,worst_slack,3.4
syr2k,futil-sh,period,7.0
syr2k,futil-sh,frequency,142.857
syr2k,futil-sh,uram,-1
syr2k,futil-sh,cell_lut1,4
syr2k,futil-sh,cell_lut2,79
syr2k,futil-sh,cell_lut3,25
syr2k,futil-sh,cell_lut4,87
syr2k,futil-sh,cell_lut5,188
syr2k,futil-sh,cell_lut6,397
syr2k,futil-sh,cell_fdre,319
atax,futil-sh,lut,521
atax,futil-sh,dsp,3
atax,futil-sh,registers,39
atax,futil-sh,muxes,44
atax,futil-sh,clb_registers,261
atax,futil-sh,carry8,6
atax,futil-sh,f7_muxes,0
atax,futil-sh,f8_muxes,0
atax,futil-sh,f9_muxes,0
atax,futil-sh,clb,788
atax,futil-sh,meet_timing,1
atax,futil-sh,worst_slack,3.462
atax,futil-sh,period,7.0
atax,futil-sh,frequency,142.857
atax,futil-sh,uram,-1
atax,futil-sh,cell_lut1,10
atax,futil-sh,cell_lut2,268
atax,futil-sh,cell_lut3,88
atax,futil-sh,cell_lut4,101
atax,futil-sh,cell_lut5,112
atax,futil-sh,cell_lut6,103
atax,futil-sh,cell_fdre,261
cholesky,futil-sh,lut,542
cholesky,futil-sh,dsp,3
cholesky,futil-sh,registers,50
cholesky,futil-sh,muxes,47
cholesky,futil-sh,clb_registers,476
cholesky,futil-sh,carry8,21
cholesky,futil-sh,f7_muxes,0
cholesky,futil-sh,f8_muxes,0
cholesky,futil-sh,f9_muxes,0
cholesky,futil-sh,clb,1039
cholesky,futil-sh,meet_timing,1
cholesky,futil-sh,worst_slack,4.2
cholesky,futil-sh,period,7.0
cholesky,futil-sh,frequency,142.857
cholesky,futil-sh,uram,-1
cholesky,futil-sh,cell_lut1,7
cholesky,futil-sh,cell_lut2,203
cholesky,futil-sh,cell_lut3,176
cholesky,futil-sh,cell_lut4,139
cholesky,futil-sh,cell_lut5,78
cholesky,futil-sh,cell_lut6,132
cholesky,futil-sh,cell_fdre,475
gesummv,futil-sh,lut,832
gesummv,futil-sh,dsp,3
gesummv,futil-sh,registers,49
gesummv,futil-sh,muxes,54
gesummv,futil-sh,clb_registers,452
gesummv,futil-sh,carry8,10
gesummv,futil-sh,f7_muxes,0
gesummv,futil-sh,f8_muxes,0
gesummv,futil-sh,f9_muxes,0
gesummv,futil-sh,clb,1294
gesummv,futil-sh,meet_timing,1
gesummv,futil-sh,worst_slack,3.112
gesummv,futil-sh,period,7.0
gesummv,futil-sh,frequency,142.857
gesummv,futil-sh,uram,-1
gesummv,futil-sh,cell_lut1,9
gesummv,futil-sh,cell_lut2,228
gesummv,futil-sh,cell_lut3,96
gesummv,futil-sh,cell_lut4,233
gesummv,futil-sh,cell_lut5,155
gesummv,futil-sh,cell_lut6,213
gesummv,futil-sh,cell_fdre,452
gramschmidt,futil-sh,lut,1375
gramschmidt,futil-sh,dsp,3
gramschmidt,futil-sh,registers,64
gramschmidt,futil-sh,muxes,101
gramschmidt,futil-sh,clb_registers,604
gramschmidt,futil-sh,carry8,23
gramschmidt,futil-sh,f7_muxes,32
gramschmidt,futil-sh,f8_muxes,0
gramschmidt,futil-sh,f9_muxes,0
gramschmidt,futil-sh,clb,2034
gramschmidt,futil-sh,meet_timing,1
gramschmidt,futil-sh,worst_slack,2.982
gramschmidt,futil-sh,period,7.0
gramschmidt,futil-sh,frequency,142.857
gramschmidt,futil-sh,uram,-1
gramschmidt,futil-sh,cell_lut1,7
gramschmidt,futil-sh,cell_lut2,398
gramschmidt,futil-sh,cell_lut3,197
gramschmidt,futil-sh,cell_lut4,392
gramschmidt,futil-sh,cell_lut5,87
gramschmidt,futil-sh,cell_lut6,452
gramschmidt,futil-sh,cell_fdre,603
